date,AFKS,AFLT,ALRS,BSPB,CHMF,GAZP,GMKN,LKOH,MAGN,MGNT,MOEX,MTLR,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR
2025-02-05,14.025,64.73,56.32,379.44,1202.8,140.45,120.4,7171.0,34.31,4678.0,205.39,108.57,230.0,102.85,141.46,1100.0,7212.0,697.2,1784.65,522.05,282.88,282.17,51.94,624.25,27.975,58.09,690.6,668.5,1140.0,82.09
2025-02-06,14.062,64.35,57.01,375.52,1196.8,141.98,121.5,7141.0,34.05,4680.5,204.12,106.72,227.15,106.05,139.6,1101.4,7168.0,687.5,1772.95,528.2,287.15,286.16,50.14,617.95,28.37,57.95,695.8,673.7,1130.8,82.4
2025-02-07,14.05,64.25,56.76,375.7,1207.6,141.9,122.28,7148.0,33.78,4662.0,203.99,106.93,225.0,104.25,140.92,1101.8,7163.0,685.2,1783.0,530.25,285.81,285.47,51.88,608.75,27.95,57.905,697.0,674.4,1120.8,81.19
2025-02-10,14.052,64.81,57.8,380.1,1205.4,142.46,120.82,7147.5,33.685,4705.5,206.1,105.33,229.5,102.95,140.42,1132.6,7155.0,681.8,1797.35,533.15,289.94,289.16,52.0,607.95,28.0,58.25,700.3,676.6,1130.4,80.0
2025-02-11,14.52,64.67,57.95,387.35,1242.0,142.97,121.12,7271.0,34.365,4902.0,213.87,107.86,236.5,104.85,144.12,1167.8,7119.0,710.0,1817.05,538.9,294.06,292.23,52.12,616.3,28.015,59.46,702.8,679.4,1183.6,82.11
2025-02-12,15.138,69.39,60.97,398.0,1313.6,154.6,127.26,7676.0,36.195,5029.0,226.61,113.3,250.8,109.65,150.32,1277.2,6971.0,744.0,1888.25,577.85,314.0,312.06,53.01,658.2,28.8,59.57,737.0,718.0,1253.0,88.14
2025-02-13,16.256,67.97,61.18,394.64,1325.0,166.32,128.1,7534.0,36.86,5055.5,234.7,115.2,250.05,108.6,151.6,1255.8,6868.0,740.4,1931.9,573.3,310.1,308.2,53.64,633.95,28.495,58.2,711.6,700.9,1233.6,89.54
2025-02-14,16.12,68.94,61.23,390.3,1307.6,168.1,131.5,7492.5,36.45,4938.0,229.95,114.31,251.45,110.55,148.58,1218.8,6842.0,742.6,1870.95,561.95,309.87,307.02,53.26,624.3,28.14,57.225,716.9,693.9,1209.0,87.79
2025-02-17,17.4,74.51,64.12,397.56,1371.4,180.05,138.2,7784.5,38.305,5199.0,237.54,122.91,253.85,114.55,156.92,1292.8,7054.0,762.0,1850.0,585.2,319.5,316.53,54.1,648.5,29.44,58.125,748.9,716.5,1255.6,98.76
2025-02-18,16.569,71.89,61.7,387.88,1313.4,171.2,134.6,7644.5,37.755,5125.0,237.98,116.81,246.0,109.55,153.94,1254.6,6990.0,708.3,1871.7,574.2,312.95,310.11,54.38,637.95,28.52,57.975,737.5,705.3,1233.6,91.73
2025-02-19,17.027,75.03,62.72,391.52,1340.8,176.25,138.52,7714.5,37.69,5195.0,239.79,111.02,251.3,113.6,155.9,1280.0,6945.0,691.1,1897.35,575.95,315.91,314.34,56.44,644.0,29.14,58.585,744.5,713.6,1246.0,94.5
2025-02-20,17.391,77.07,62.77,391.35,1345.2,173.0,137.74,7720.0,37.77,5324.5,238.79,111.26,251.9,112.35,157.84,1308.4,6893.0,682.9,1900.9,577.95,315.05,312.88,55.98,657.65,29.13,59.145,745.3,714.1,1235.2,92.92
2025-02-21,17.451,76.22,62.62,390.8,1385.8,171.09,137.18,7709.5,39.41,5340.0,234.09,113.75,253.8,110.4,160.4,1326.4,6929.0,707.0,1884.9,572.55,314.74,313.34,55.6,659.2,28.91,58.695,754.4,722.6,1225.6,92.36
2025-02-24,17.943,76.95,64.77,395.13,1442.2,177.16,146.94,7737.5,41.29,5365.0,234.3,117.5,254.3,110.65,165.16,1342.8,6946.0,703.7,1871.7,569.45,316.03,314.3,55.85,656.0,29.085,58.585,752.8,714.0,1237.0,96.22
2025-02-25,18.138,77.22,63.45,393.33,1416.2,175.1,143.04,7729.0,41.125,5384.5,232.01,116.72,253.05,113.55,164.02,1327.8,6872.0,692.2,1952.1,582.8,316.97,315.05,54.82,668.55,28.745,57.31,764.3,715.1,1232.6,93.68
2025-02-26,17.662,74.69,61.14,386.81,1363.6,169.26,138.02,7555.0,39.85,5167.0,224.0,113.24,248.8,115.1,158.0,1266.8,6852.0,664.0,1956.25,569.25,310.22,308.97,52.06,649.0,28.175,56.605,737.3,692.3,1197.6,90.48
2025-02-27,17.27,71.51,58.74,381.49,1351.0,166.7,134.34,7497.0,38.965,5005.0,217.2,112.82,241.45,111.2,156.72,1254.4,6765.0,644.8,1916.8,552.85,307.1,305.04,50.74,637.65,27.505,56.05,713.0,674.1,1172.0,89.3
2025-02-28,17.48,73.59,61.76,386.6,1350.2,170.87,140.32,7546.5,39.315,4950.0,219.2,114.45,249.05,112.8,158.3,1285.2,6775.0,658.6,1931.3,556.05,309.63,307.47,50.4,642.95,27.8,57.07,732.4,694.2,1178.4,91.7
2025-03-03,17.333,73.98,60.35,387.35,1325.4,169.26,135.92,7341.5,38.835,4909.0,223.3,113.38,239.3,110.85,156.58,1255.2,6710.0,637.1,1915.9,539.0,305.5,303.77,50.74,628.0,27.095,56.39,711.3,676.3,1154.2,90.77
2025-03-04,17.998,76.35,61.42,390.0,1370.0,173.92,140.92,7393.0,40.52,5037.0,224.46,116.66,248.7,113.95,163.18,1319.0,6744.0,666.2,1970.25,540.1,316.4,314.48,52.19,627.2,27.79,55.995,714.7,680.4,1161.0,93.18
2025-03-05,17.83,74.2,60.13,387.63,1334.8,170.95,136.98,7241.0,40.515,5015.5,219.7,114.95,245.55,113.45,158.72,1286.4,6798.0,668.9,1953.15,530.5,313.56,311.8,51.99,617.55,27.39,55.135,705.0,675.7,1144.2,90.52
2025-03-06,17.92,73.82,60.47,396.59,1370.0,172.93,136.46,7175.0,40.9,5000.0,216.27,115.7,243.15,115.85,160.64,1269.6,6700.0,665.7,1955.0,529.55,315.18,312.57,52.48,612.8,27.26,54.355,700.5,662.1,1150.8,91.15
2025-03-07,17.98,75.1,60.32,397.69,1357.2,171.56,135.7,7225.0,40.065,4936.5,212.21,116.3,242.0,114.75,159.4,1287.0,6700.0,661.2,1939.95,528.8,316.92,312.57,52.03,610.65,26.96,54.965,693.0,658.3,1141.0,91.07
2025-03-10,18.513,74.71,61.3,399.03,1340.0,171.09,137.14,7185.0,39.925,4841.5,209.86,116.98,239.75,114.2,159.06,1285.0,6700.0,652.1,1887.1,527.3,317.57,313.63,51.49,604.65,26.8,54.76,683.6,650.7,1167.6,90.99
2025-03-11,18.43,74.26,59.51,403.74,1342.6,170.42,135.72,7248.5,39.76,4900.0,211.86,117.05,240.8,109.95,158.22,1265.8,6703.0,634.4,1903.05,527.35,319.69,316.99,50.26,607.45,26.63,54.48,694.7,653.2,1159.8,90.7
2025-03-12,18.21,73.2,59.79,398.55,1330.2,168.29,134.0,7205.0,39.63,4852.0,211.6,116.7,240.35,107.95,156.96,1255.0,6606.0,608.8,1902.15,533.7,318.39,315.92,50.04,606.1,25.965,54.635,694.1,649.5,1159.6,90.31
2025-03-13,18.156,73.87,59.75,393.42,1316.2,168.11,131.9,7130.0,39.435,4830.0,208.55,115.75,244.7,111.1,156.16,1263.8,6592.0,604.5,1899.7,528.15,316.37,313.8,49.96,605.7,25.79,54.135,710.3,657.6,1152.0,89.86
2025-03-14,18.793,74.56,60.18,395.83,1301.0,170.45,130.54,7149.5,39.33,4923.0,212.48,116.32,246.45,131.55,155.56,1276.2,6531.0,615.0,1933.3,530.6,320.51,317.91,53.7,605.95,25.78,54.16,715.8,668.2,1165.6,90.99
2025-03-17,19.4,76.35,61.15,404.23,1349.0,172.73,134.06,7222.5,40.415,4977.5,216.99,123.52,247.6,129.0,161.4,1290.0,6664.0,646.2,1940.65,539.55,326.02,322.97,53.05,624.5,26.185,54.125,714.8,670.0,1192.0,92.6
2025-03-18,19.068,75.44,60.57,398.7,1336.2,168.52,132.08,7183.0,39.85,4892.0,214.0,121.89,243.2,124.7,158.08,1302.2,6698.0,628.4,1900.1,535.45,324.06,320.35,51.91,619.2,25.905,53.895,705.0,661.7,1190.0,90.13
2025-03-19,19.397,76.05,60.6,404.62,1332.0,168.33,132.04,7221.0,39.33,4873.5,216.46,128.75,242.75,126.0,159.14,1322.2,6650.0,640.1,1905.45,535.9,325.3,322.13,52.42,627.9,26.355,55.145,699.9,661.2,1253.8,90.65
2025-03-20,19.365,75.8,59.31,406.26,1322.8,168.09,131.16,7293.5,40.185,4855.0,215.24,129.18,240.4,126.45,159.36,1316.0,6577.0,626.3,1903.95,536.85,324.05,320.2,52.18,626.25,26.105,54.74,688.6,656.2,1245.6,90.72
2025-03-21,18.736,75.48,58.89,409.76,1311.0,166.61,129.8,7346.5,39.67,4814.0,213.09,127.64,239.1,127.8,157.02,1305.8,6633.0,590.0,1901.7,534.6,323.26,319.94,51.31,623.65,26.19,54.51,693.9,654.1,1231.8,89.82
2025-03-24,18.075,74.36,56.4,408.5,1259.8,164.56,125.88,7291.0,38.535,4689.0,209.5,124.53,237.5,132.25,154.44,1283.4,6549.0,549.3,1901.7,521.4,319.47,316.72,51.02,610.7,27.13,54.715,686.6,645.8,1234.8,89.05
2025-03-25,18.06,74.6,57.46,406.98,1279.6,164.46,129.58,7265.0,38.79,4677.5,210.56,125.3,238.65,130.25,154.46,1315.8,6947.0,563.7,1901.7,521.7,319.8,317.79,51.13,611.4,27.185,55.97,697.9,655.2,1231.0,90.99
2025-03-26,17.578,73.25,56.63,404.0,1245.8,161.85,125.8,7185.0,38.515,4618.0,207.53,123.64,235.0,126.35,149.1,1286.8,6796.0,549.9,1901.7,513.75,315.23,313.68,50.2,608.6,26.4,54.78,684.5,651.8,1210.0,89.11
2025-03-27,16.88,71.0,55.32,395.0,1199.2,155.25,122.98,7108.5,36.855,4520.0,202.4,117.53,231.0,121.0,143.1,1277.6,6630.0,525.7,1867.6,502.4,311.96,309.96,49.97,598.2,26.15,54.0,675.9,649.0,1176.0,87.07
2025-03-28,16.173,67.21,54.66,398.42,1153.2,145.43,121.56,7064.5,35.57,4421.5,198.74,114.26,224.3,118.35,142.26,1240.2,6501.0,513.6,1880.0,496.75,308.04,306.37,50.84,580.05,25.475,54.01,687.6,642.5,1200.8,82.35
2025-03-31,16.384,69.63,54.34,401.95,1188.0,145.69,123.3,7026.5,35.34,4417.5,199.55,111.65,227.2,118.15,144.58,1216.6,6393.0,534.1,1863.6,490.5,309.72,307.59,50.29,578.65,25.535,53.745,673.3,628.6,1257.4,81.96
2025-04-01,15.947,66.02,52.08,394.53,1137.0,137.5,120.8,6905.0,34.465,4649.5,193.69,109.46,221.15,115.5,140.24,1160.4,6289.0,508.4,1783.0,474.6,303.24,301.44,50.91,583.45,24.56,52.81,653.5,615.0,1227.2,78.78
2025-04-02,15.994,67.43,52.58,399.8,1161.2,139.23,120.1,6978.0,35.745,4736.5,202.34,110.3,222.15,116.7,143.58,1225.8,6345.0,529.8,1811.4,477.9,306.11,304.72,51.25,577.8,25.325,53.165,673.2,628.2,1280.2,79.88
2025-04-03,16.3,70.36,50.8,393.58,1122.2,134.54,116.42,6802.0,34.625,4658.0,200.49,107.06,219.75,112.1,138.2,1223.8,6023.0,525.4,1741.2,462.8,302.09,300.26,50.63,569.25,24.695,52.27,649.4,618.4,1271.0,77.86
2025-04-04,15.671,66.46,48.81,382.25,1081.4,126.7,110.9,6445.5,33.075,4415.5,194.9,98.28,209.05,110.05,129.28,1145.4,5827.0,493.8,1741.2,441.3,285.35,284.85,48.84,543.45,23.09,52.91,618.2,598.8,1208.4,72.25
2025-04-07,14.685,64.07,48.17,377.39,1053.4,125.57,111.32,6349.5,32.21,4395.0,192.95,93.86,204.6,104.8,124.64,1112.6,5996.0,472.5,1727.2,450.7,287.56,286.76,44.83,537.0,22.525,51.3,636.3,611.8,1196.8,70.89
2025-04-08,13.75,62.33,46.33,375.23,992.8,121.91,106.8,6283.5,30.87,4345.0,191.01,88.7,202.1,106.9,121.0,1048.8,5903.0,444.0,1776.8,429.0,282.03,281.66,45.53,524.35,21.805,50.875,621.1,598.2,1215.0,67.76
2025-04-09,14.738,67.76,48.21,384.83,1058.6,127.76,116.08,6507.0,32.85,4518.0,195.3,94.84,216.05,114.0,128.08,1102.0,6020.0,464.1,1818.2,446.0,293.4,293.28,47.15,548.5,23.06,52.0,638.2,608.1,1249.4,73.28
2025-04-10,14.457,67.13,48.56,386.77,1024.0,127.44,114.4,6393.0,32.09,4600.0,191.16,95.38,218.75,111.55,127.44,1068.4,6069.0,425.6,1830.0,440.65,292.21,291.23,46.35,543.8,22.995,52.915,649.9,626.2,1239.8,72.2
2025-04-11,15.349,69.6,49.03,391.82,1058.6,132.91,117.1,6508.0,32.8,4567.5,193.72,97.35,219.8,113.95,135.06,1115.0,6198.0,429.9,1899.6,450.9,299.81,297.62,47.06,544.45,23.405,52.56,686.9,651.9,1247.0,76.76
2025-04-14,14.919,68.69,48.44,383.46,1035.0,132.05,114.5,6474.0,32.26,4473.0,193.18,94.59,215.5,110.35,131.34,1115.6,6089.0,424.1,1897.8,449.3,296.5,294.98,46.5,545.5,23.01,51.7,686.4,648.6,1236.8,75.5
2025-04-15,14.736,69.35,48.97,384.2,1042.0,131.6,112.2,6466.0,32.6,4481.5,191.81,93.34,215.5,109.85,130.56,1159.0,6125.0,423.5,1898.0,452.05,297.99,296.02,46.9,540.25,23.31,52.03,684.1,646.2,1267.2,77.1
2025-04-16,14.927,69.35,49.48,388.3,1041.4,132.0,113.04,6515.0,32.76,4541.0,194.47,94.71,215.75,110.2,131.8,1190.2,6170.0,428.1,1950.0,452.25,300.8,298.27,48.67,552.65,23.405,52.305,685.9,648.0,1286.6,79.73
2025-04-17,15.41,71.15,52.33,393.78,1062.0,136.79,115.56,6719.0,33.785,4550.0,195.25,96.62,217.15,110.2,134.28,1219.8,6262.0,439.3,1924.2,478.7,304.8,302.7,49.51,558.75,23.75,52.28,694.0,656.9,1313.6,83.28
2025-04-18,15.102,70.18,50.4,387.01,1022.4,134.77,111.62,6629.5,32.485,4473.0,191.61,93.85,214.35,108.4,130.84,1193.0,6165.0,433.2,1917.2,476.85,300.01,299.18,49.02,549.5,23.62,51.69,693.4,653.5,1287.0,83.3
2025-04-21,15.257,72.45,51.06,396.52,1040.6,139.53,113.92,6732.5,33.365,4512.5,197.45,94.7,216.8,110.35,131.86,1237.0,6218.0,450.0,1958.0,482.0,308.12,305.94,49.89,557.95,24.13,53.08,706.6,669.3,1316.0,85.39
2025-04-22,16.176,73.49,52.07,398.6,1093.0,145.0,116.7,6764.0,35.36,4592.5,206.39,98.56,216.4,110.2,136.02,1244.8,6253.0,478.2,1954.2,482.65,312.25,310.0,51.6,564.7,24.355,53.38,703.5,673.6,1309.0,86.32
2025-04-23,16.001,72.73,50.84,395.12,1062.4,143.38,114.44,6743.0,34.58,4536.0,205.01,96.95,215.95,109.7,133.06,1235.4,6318.0,471.4,1911.0,471.4,310.0,307.66,51.01,572.95,24.025,53.875,693.7,666.6,1286.6,85.4
2025-04-24,16.05,72.17,50.43,395.4,1071.4,144.29,113.84,6683.5,34.325,4585.0,209.57,96.58,216.35,109.1,133.36,1249.0,6348.0,504.6,1904.8,469.9,310.16,307.63,51.3,567.1,23.915,53.795,690.5,662.5,1291.6,85.52
2025-04-25,16.16,74.54,51.5,403.74,1106.4,150.23,117.7,6856.5,34.99,4630.0,208.02,97.37,218.9,110.55,135.76,1314.6,6354.0,511.6,1856.8,480.0,316.69,313.42,51.3,578.0,24.13,54.14,719.5,680.5,1317.6,87.24
2025-04-28,16.015,73.5,51.39,411.48,1081.2,153.27,117.3,6827.0,34.71,4763.5,203.68,97.0,220.05,109.7,134.04,1266.2,6296.0,503.7,1816.6,473.95,314.23,311.73,52.45,580.6,24.05,53.835,725.4,683.6,1297.2,98.55
2025-04-29,15.42,70.79,49.19,408.54,1033.6,149.25,113.62,6725.0,33.99,4467.0,199.6,93.16,217.35,106.8,130.24,1214.6,6203.0,484.2,1761.8,457.95,309.41,306.83,50.61,561.75,23.745,53.075,723.1,680.0,1288.2,97.3
2025-04-30,15.21,71.12,50.1,407.55,1054.0,149.89,114.38,6684.0,32.815,4434.5,199.17,92.13,216.3,105.3,130.28,1186.8,6150.0,477.3,1751.4,454.5,307.8,305.5,49.32,561.05,23.455,53.465,714.9,672.7,1273.4,98.1
2025-05-02,14.345,67.22,48.15,406.17,1016.0,138.89,109.0,6504.0,31.375,4309.5,192.68,89.29,209.1,102.15,125.86,1110.8,5988.0,442.0,1701.8,435.7,299.96,297.12,47.9,539.85,22.65,53.0,698.9,661.7,1246.0,96.6
2025-05-05,14.317,68.04,47.49,378.42,992.8,135.09,107.26,6335.5,31.295,4226.0,194.15,87.22,208.3,99.85,123.3,1077.8,5914.0,444.7,1744.6,426.7,294.64,292.57,47.08,528.25,22.27,51.605,680.0,645.2,1227.8,96.19
2025-05-06,14.713,68.86,47.76,378.19,1007.8,137.71,107.7,6373.5,31.665,4288.5,197.87,88.54,212.85,101.5,126.18,1124.8,5963.0,465.0,1804.2,430.25,302.02,299.5,48.08,529.95,22.695,51.5,685.0,645.4,1230.0,97.42
2025-05-07,14.96,69.83,48.07,376.32,1013.0,139.9,108.86,6458.5,31.025,4325.0,199.29,89.4,215.4,102.55,126.28,1149.0,6263.0,480.5,1763.4,438.0,302.79,300.84,47.95,537.65,22.89,52.315,691.6,652.4,1231.2,97.64
2025-05-08,15.166,69.95,48.54,375.25,1015.0,142.9,111.6,6535.0,31.355,4327.0,198.93,90.59,215.1,103.85,126.88,1160.0,6205.0,474.5,1748.8,443.9,302.15,300.79,48.18,543.75,22.95,52.33,696.8,655.5,1227.4,97.75
2025-05-12,15.678,72.1,49.83,384.28,1047.6,146.73,114.48,6775.0,32.4,4416.0,204.0,91.74,220.65,105.1,130.38,1200.6,6307.0,503.0,1736.6,456.4,310.81,308.69,49.09,556.85,23.385,52.915,720.9,677.1,1243.8,99.72
2025-05-13,15.601,71.29,49.58,385.43,1046.6,145.64,112.98,6773.0,31.98,4353.0,201.97,90.38,219.3,106.1,128.74,1197.2,6419.0,497.2,1759.8,455.85,311.24,309.09,49.33,554.05,23.505,52.725,715.8,675.0,1224.0,99.17
2025-05-14,14.828,68.56,48.64,375.5,1029.0,141.74,110.6,6699.5,31.915,4288.0,198.32,88.35,215.65,102.9,125.48,1144.2,6289.0,496.4,1712.0,438.8,304.21,302.3,47.22,544.25,22.72,52.665,700.5,666.6,1210.0,97.0
2025-05-15,15.132,70.13,48.26,371.54,1031.2,139.44,110.52,6612.0,31.475,4315.0,198.88,88.75,218.8,101.25,126.42,1148.4,6344.0,497.2,1684.6,442.15,304.72,302.83,46.77,541.65,22.815,52.96,695.7,659.8,1214.0,97.25
2025-05-16,14.92,69.16,48.25,378.7,1027.2,139.1,110.6,6605.0,31.24,4264.5,196.3,88.64,216.55,101.0,126.06,1149.8,6617.0,483.2,1663.4,439.85,306.34,304.52,46.17,544.5,22.715,52.94,699.0,663.4,1208.8,97.19
2025-05-19,15.155,69.8,48.08,376.96,1025.4,139.72,109.92,6636.5,31.31,4255.0,197.48,91.21,216.65,100.75,126.92,1157.2,6571.0,485.1,1655.6,439.0,308.33,306.74,46.69,539.3,22.82,52.76,703.9,664.9,1221.4,96.97
2025-05-20,14.973,68.82,47.46,380.9,1008.2,137.1,107.82,6584.0,30.855,4238.5,196.5,89.19,219.9,98.85,124.32,1141.0,6530.0,480.5,1705.0,432.3,306.16,304.42,46.71,536.95,22.45,52.16,690.9,653.4,1250.0,96.3
2025-05-21,14.881,68.01,47.34,379.47,1002.6,136.5,105.56,6604.5,30.6,4176.0,192.86,87.47,216.05,98.45,124.04,1143.8,6572.0,460.4,1706.0,429.35,303.98,301.99,46.49,535.35,22.205,51.555,691.4,649.1,1232.0,95.65
2025-05-22,14.863,67.25,46.65,379.92,996.0,130.87,105.02,6528.0,30.18,3922.0,188.65,87.47,217.15,94.25,117.58,1106.6,6401.0,475.8,1669.8,423.85,302.66,300.69,45.15,522.2,22.02,50.765,692.7,651.7,1236.2,95.18
2025-05-23,14.758,67.09,45.98,379.99,982.2,131.13,103.68,6550.0,30.195,3877.5,188.59,86.84,214.5,93.65,116.82,1077.6,6447.0,482.0,1719.4,420.7,302.22,299.9,44.29,514.15,21.87,50.535,690.7,657.9,1232.0,95.5
2025-05-26,14.212,64.31,44.48,372.67,947.6,125.52,100.04,6440.0,29.49,3750.5,184.84,82.49,210.1,88.7,113.96,1031.8,6313.0,473.8,1663.0,413.9,297.77,295.58,42.98,510.7,21.46,50.305,678.6,649.7,1230.0,92.25
2025-05-27,14.892,65.25,44.6,374.17,951.8,127.41,101.34,6486.0,29.73,3744.0,185.17,84.06,213.0,89.5,114.62,1040.6,6358.0,510.3,1653.6,413.65,298.7,296.57,42.67,522.1,21.53,50.245,680.1,652.8,1269.4,93.59
2025-05-28,15.63,67.56,46.03,378.1,988.8,131.95,107.2,6686.0,31.08,3780.0,188.14,87.4,217.1,94.1,119.36,1113.0,6405.0,539.4,1688.8,428.15,308.47,306.08,43.79,529.25,22.145,50.495,685.8,665.6,1281.8,95.78
2025-05-29,15.241,66.26,45.89,375.19,985.8,129.42,104.84,6680.5,30.385,3755.0,185.14,82.91,214.0,92.5,115.94,1078.2,6293.0,520.5,1680.8,424.95,306.65,304.32,43.37,520.85,21.815,50.645,687.8,668.3,1271.2,94.17
2025-05-30,15.651,68.53,46.03,378.93,1004.8,132.26,106.42,6749.0,30.93,3788.0,188.66,85.02,216.95,92.55,117.18,1101.8,6373.0,534.5,1687.0,427.15,309.3,306.6,43.41,526.55,21.965,51.4,704.8,677.0,1293.6,93.9
2025-06-02,16.018,66.59,46.69,372.19,1008.2,129.87,105.68,6834.0,31.3,3832.5,187.55,86.91,218.9,96.6,117.44,1113.4,6439.0,573.0,1729.8,438.7,309.63,307.1,44.21,533.4,22.095,51.66,656.5,627.6,1303.6,93.47
2025-06-03,16.337,67.24,47.62,373.71,1052.2,130.56,110.4,6473.0,32.18,3925.5,192.03,89.55,227.9,98.1,120.0,1132.0,6572.0,597.0,1739.0,444.15,313.55,311.22,46.45,541.0,22.835,52.79,661.7,638.0,1321.4,95.41
2025-06-04,16.43,65.87,48.56,370.0,1052.2,129.58,111.38,6431.5,32.955,3925.0,190.82,90.37,226.35,96.9,119.34,1105.0,6520.0,588.0,1761.8,435.45,313.23,311.29,46.38,541.2,22.38,52.505,656.7,635.3,1312.0,95.1
2025-06-05,16.654,66.23,48.37,372.76,1049.2,129.48,109.82,6453.0,32.76,3948.0,191.78,91.76,231.9,100.35,120.2,1112.8,6510.0,586.7,1823.8,437.9,317.96,315.63,45.89,546.25,22.495,53.18,654.3,637.2,1339.4,95.44
2025-06-06,15.388,64.55,46.76,370.02,1016.8,125.56,108.2,6344.5,31.405,3897.5,189.37,87.39,225.6,96.85,117.0,1069.4,6445.0,541.4,1746.2,429.2,313.13,310.41,44.53,537.3,21.985,51.425,639.1,629.3,1329.8,93.27
2025-06-09,15.26,65.22,45.9,363.89,987.2,123.5,110.7,6249.0,30.65,3759.0,188.94,84.74,224.05,93.0,114.04,1043.4,6223.0,550.8,1711.8,425.75,311.17,309.15,45.13,526.2,22.27,51.165,640.2,624.7,1316.0,94.27
2025-06-10,15.2,66.14,45.38,359.05,983.2,122.8,106.24,6195.5,30.745,3706.5,186.85,83.75,222.7,90.9,111.74,1009.4,6076.0,542.4,1722.4,411.15,308.68,306.82,44.99,515.15,22.0,50.36,626.0,599.3,1306.0,93.5
2025-06-11,15.288,65.86,46.07,359.4,987.0,122.84,106.8,6173.5,31.515,3694.0,188.98,84.46,223.95,91.3,111.04,1028.0,6189.0,551.3,1734.0,415.4,312.0,310.01,44.9,520.55,21.995,50.29,622.9,603.6,1300.8,93.44
2025-06-13,15.197,64.61,45.27,355.06,982.4,123.39,105.5,6380.0,31.36,3697.5,189.18,84.68,223.9,89.95,111.18,1035.6,6162.0,541.2,1764.4,444.4,310.2,308.09,45.41,541.05,22.645,51.17,654.7,628.3,1313.4,98.12
2025-06-16,14.703,63.41,44.65,351.3,989.2,123.05,104.42,6269.0,31.275,3669.5,186.86,83.36,225.55,86.7,110.28,1023.8,6212.0,540.9,1757.0,436.15,311.5,309.12,44.15,532.5,22.18,50.88,646.0,613.8,1317.6,96.69
2025-06-17,14.893,63.85,45.33,350.8,1041.0,127.17,107.52,6408.0,32.66,3694.5,187.97,86.17,226.05,87.65,111.94,1073.0,6283.0,566.6,1744.4,456.95,313.56,311.79,44.48,543.2,22.65,51.16,663.6,627.8,1318.4,97.85
2025-06-18,14.804,64.93,45.19,369.49,1021.2,126.67,107.28,6383.5,32.265,3670.0,190.42,85.49,228.45,87.65,112.44,1061.8,6306.0,562.7,1732.8,454.85,313.38,310.93,44.38,540.6,22.44,51.395,660.8,626.0,1331.4,97.37
2025-06-19,14.698,64.13,45.08,371.41,1009.8,125.92,106.72,6336.0,31.8,3676.0,191.6,84.07,229.05,87.25,111.72,1056.6,6264.0,563.3,1733.0,455.6,312.46,309.35,42.79,538.65,22.425,51.215,655.5,623.3,1337.0,97.97
2025-06-20,14.301,63.88,44.65,372.02,1009.8,124.27,104.5,6281.0,31.615,3614.5,190.7,84.27,228.5,88.95,110.28,1040.8,6309.0,538.0,1715.4,448.75,309.7,307.22,42.7,532.35,22.2,51.375,651.5,621.1,1350.8,101.75
2025-06-23,14.175,62.59,44.48,372.23,993.6,124.28,103.9,6242.0,31.495,3566.0,190.65,81.46,227.2,88.6,108.8,1039.6,6276.0,531.8,1701.8,440.0,310.17,307.03,42.14,527.65,22.04,51.565,642.5,615.5,1379.8,104.23
2025-06-24,14.449,65.18,45.3,382.0,996.6,125.13,104.98,6208.5,31.175,3576.0,195.7,82.94,234.95,90.25,109.12,1046.6,6418.0,549.1,1717.8,436.8,311.37,308.55,42.0,529.45,22.28,51.99,647.0,616.7,1361.0,106.45
2025-06-25,14.4,65.21,45.67,377.44,1011.8,126.35,107.18,6236.5,31.95,3620.5,198.74,82.2,235.6,91.7,110.0,1090.8,6388.0,552.5,1755.6,435.05,313.78,310.4,42.74,531.65,22.21,52.435,655.3,621.1,1377.4,107.48
2025-06-26,14.512,65.07,45.88,376.9,1013.2,126.69,110.4,6205.5,32.485,3608.5,197.18,81.58,234.0,92.35,110.36,1078.0,6381.0,552.7,1790.0,435.15,312.84,309.61,42.81,538.4,22.335,52.66,653.0,620.8,1402.8,106.46
2025-06-27,14.52,66.21,46.57,378.64,1033.0,127.59,111.58,6274.0,33.145,3600.0,199.01,81.8,234.5,92.85,110.14,1091.0,6395.0,564.5,1797.2,438.75,315.18,312.1,42.46,540.15,22.605,53.235,670.2,629.0,1390.2,106.75
2025-06-30,15.062,66.33,47.94,378.39,1055.6,129.89,111.22,6307.5,34.33,3632.5,200.7,86.06,237.9,95.2,112.8,1097.6,6319.0,598.8,1817.4,442.3,316.15,313.82,43.61,542.45,22.6,53.585,670.1,629.9,1382.6,106.22
2025-07-01,15.377,65.51,47.75,380.53,1047.6,128.26,110.48,6306.0,33.86,3719.5,200.61,89.6,236.45,92.3,115.3,1111.0,6189.0,600.1,1865.0,439.75,318.42,315.35,43.19,539.65,22.62,54.3,653.9,619.1,1402.8,104.69
2025-07-02,15.347,65.93,47.54,378.35,1042.0,127.11,112.02,6234.0,33.8,3664.0,201.2,88.89,234.1,91.2,113.7,1093.8,6085.0,605.4,1867.0,435.0,319.43,316.59,43.28,536.2,22.53,54.335,646.3,616.6,1414.4,102.57
